stage,seed,arm,dyad_present,dyad_coupled_to_evidence,authored_access_used,dyad_coherent_safe_signals,dyad_settled_observations,dyad_field_weight_final,dyad_depth_precision_final,learned_settle_final,potential_outcome_packets,potential_competence_packets,potential_partner_packets,ingested_outcome_packets,ingested_competence_packets,ingested_partner_packets,initial_permission,final_permission,maximum_permission,permission_rise_episode,first_contact_episode,contact_achieved,contact_episodes,initial_root_probability,final_root_probability,revision_begin_episode,revision_complete_episode,descent_occurred,permission_before_revision,permission_to_revision_lag,root_updates,vulnerable_registered_rejections,vulnerable_aloneness_final,dyad_field_path,permission_path,root_path
pilot,34903,decoupled,true,false,false,14,16,0.7919924612626825,0.5634959650961819,0.8125,13,13,13,0,0,0,0.04470193997368902,0.04470193997368902,0.04470193997368902,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.506541498718483;0.5897476900603463;0.674901881336992;0.7336671925241115;0.7185869511537347;0.7258903717270245;0.7409211751934743;0.707922709454837;0.7418485441829245;0.7621141242529649;0.7236087157087295;0.7610335868432241;0.7774633110983813;0.7614761616867711;0.7815213084599747;0.7894703320203195;0.8077087401136018;0.7919924612626825,0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
pilot,34903,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.04470193997368902,0.04470193997368902,0.04470193997368902,0,1,true,18,0.06000000000000001,0.9999999999987974,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902;0.04470193997368902,0.06000000000000001;0.37228231841649917;0.8464024725792524;0.9790523069255674;0.9974837190569372;0.9951482445028558;0.9985926640111031;0.9998483442422977;0.9999821170150667;0.9999978915181486;0.9999993905068691;0.999999928139199;0.9999999915274315;0.9999999961358705;0.9999999995841209;0.9999999999552407;0.9999999999052351;0.9999999999898008;0.9999999999987974
pilot,34904,coupled,true,true,false,15,15,0.817574983486099,0.5731159170240703,0.8823529411764706,11,11,11,11,11,11,0.029299718749883873,0.9975262121272003,0.9975262121272003,3,3,true,14,0.06000000000000001,0.9999999996977682,4,4,true,true,1,14,4,0.9961361264034858,0.4377952011685279;0.43708079080472745;0.472199709008167;0.5266780767751144;0.4998153941596159;0.534331111445247;0.5825413839823381;0.6348765884060842;0.6821732839713974;0.7196340852800073;0.6149072855387828;0.6948297424454836;0.7401139144287098;0.7653261703504726;0.7797662550100773;0.818727244960639;0.8359084569595793;0.817574983486099,0.029299718749883873;0.029299718749883873;0.029299718749883873;0.7716081831833945;0.7716081831833945;0.8625907342412346;0.8625907342412346;0.7986136534969887;0.042458305989995386;0.042458305989995386;0.7989669276771156;0.9911496182257986;0.9911496182257986;0.9967405935806574;0.9973839679082179;0.9974990122798326;0.9974990122798326;0.9975216522034845;0.9975262121272003,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.3512297621379089;0.8211648221122465;0.9770978620294866;0.9974837190569372;0.9997026642237111;0.9997026642237111;0.9997026642237111;0.9999649341722644;0.9999958655234383;0.9999995125331085;0.9999999475360891;0.9999999943535429;0.9999999982119405;0.9999999969861035;0.9999999990455917;0.9999999996977682
pilot,34904,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.029299718749883873,0.029299718749883873,0.029299718749883873,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
pilot,34904,decoupled,true,false,false,15,15,0.817574983486099,0.5731159170240703,0.8823529411764706,11,11,11,0,0,0,0.029299718749883873,0.029299718749883873,0.029299718749883873,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.4377952011685279;0.43708079080472745;0.472199709008167;0.5266780767751144;0.4998153941596159;0.534331111445247;0.5825413839823381;0.6348765884060842;0.6821732839713974;0.7196340852800073;0.6149072855387828;0.6948297424454836;0.7401139144287098;0.7653261703504726;0.7797662550100773;0.818727244960639;0.8359084569595793;0.817574983486099,0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
pilot,34904,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.029299718749883873,0.029299718749883873,0.029299718749883873,0,1,true,18,0.06000000000000001,0.9999999999996796,3,3,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873;0.029299718749883873,0.06000000000000001;0.18087388666753335;0.4330689493912203;0.8662911693916405;0.98212742826676;0.9980452788929197;0.9997892544701119;0.9999751479556849;0.9999973252259572;0.9999996846367154;0.9999999628178706;0.9999999956161338;0.9999999994831312;0.9999999999443716;0.999999999994013;0.9999999999981042;0.9999999999968043;0.9999999999989879;0.9999999999996796
pilot,34905,coupled,true,true,false,17,16,0.8102944973370274,0.6037560255329086,0.8947368421052632,13,13,13,13,13,13,0.032302014142726425,0.9975118044621678,0.9975243039660973,2,2,true,17,0.06000000000000001,0.9999999999823717,3,3,true,true,1,17,1,0.8526093088857546,0.5882628759820016;0.6472013732470805;0.7091204874962419;0.7513308348042962;0.8188233810504804;0.843573586101375;0.8239870949296035;0.5901587677498474;0.6902565183419452;0.7675192058609468;0.7755283773120845;0.782855839409247;0.7882575559008481;0.7920748385724594;0.8200380573744853;0.8342418388718565;0.8170346123192791;0.8102944973370274,0.032302014142726425;0.032302014142726425;0.799829456296009;0.799829456296009;0.9914992770532285;0.9967805426625829;0.9917066748499969;0.9879957613656123;0.9879957613656123;0.9962119145735773;0.9972726116177683;0.997392248483742;0.997392248483742;0.997500619915646;0.997521975241078;0.9975112909994115;0.9975243039660973;0.9975243039660973;0.9975118044621678,0.06000000000000001;0.06000000000000001;0.37228231841649917;0.8464024725792524;0.9790523069255674;0.9602908219382056;0.9951482445028558;0.9994255072393622;0.9997128864698538;0.9999661400222026;0.9999963556914434;0.9999988459565083;0.9999977696166141;0.9999997599533029;0.9999999741648387;0.9999999969539699;0.9999999996408655;0.999999999961348;0.9999999999823717
pilot,34905,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.032302014142726425,0.032302014142726425,0.032302014142726425,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
pilot,34905,decoupled,true,false,false,17,16,0.8102944973370274,0.6037560255329086,0.8947368421052632,13,13,13,0,0,0,0.032302014142726425,0.032302014142726425,0.032302014142726425,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.5882628759820016;0.6472013732470805;0.7091204874962419;0.7513308348042962;0.8188233810504804;0.843573586101375;0.8239870949296035;0.5901587677498474;0.6902565183419452;0.7675192058609468;0.7755283773120845;0.782855839409247;0.7882575559008481;0.7920748385724594;0.8200380573744853;0.8342418388718565;0.8170346123192791;0.8102944973370274,0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
pilot,34905,authored_access,false,false,true,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.032302014142726425,0.032302014142726425,0.032302014142726425,0,1,true,18,0.06000000000000001,0.9999999999979217,2,2,true,false,0,18,0,0.62,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425;0.032302014142726425,0.06000000000000001;0.3512297621379089;0.8341679538112797;0.9790523069255674;0.9974837190569372;0.9951482445028558;0.9994255072393622;0.9999322315263123;0.9999661400222026;0.9999960077048023;0.9999995703255372;0.9999998639352513;0.9999997370317105;0.9999999716978888;0.9999999969539699;0.9999999996408655;0.9999999999576572;0.9999999999954428;0.9999999999979217
pilot,34906,coupled,true,true,false,14,15,0.754988666022495,0.41842195878928534,0.8125,10,10,10,10,10,10,0.0285949041986198,0.9975241793664829,0.9975241793664829,2,2,true,17,0.06000000000000001,0.9999999999998099,3,3,true,true,1,17,1,0.8526093088857546,0.5882628759820016;0.4536738329279155;0.428285500387589;0.4788803974488595;0.5173772291784048;0.5099411581406708;0.5264433467830707;0.4777410069852168;0.559096646120506;0.6333358428216093;0.6429524339352781;0.6638003622774109;0.6293820846636055;0.6283839615022171;0.6757612568956108;0.7110078286510484;0.7366388307041489;0.754988666022495,0.0285949041986198;0.0285949041986198;0.7638527685593294;0.7638527685593294;0.7638527685593294;0.9907686214491579;0.9907686214491579;0.9959367344594693;0.9959367344594693;0.9973109326908028;0.9974910566961552;0.9974910566961552;0.9975207372563522;0.9975025651918648;0.9975025651918648;0.9974374668522891;0.9975105176930684;0.9975105176930684;0.9975241793664829,0.06000000000000001;0.06000000000000001;0.37228231841649917;0.8341679538112797;0.9790523069255674;0.9932701767743829;0.9947671421446341;0.999380171929673;0.9998207492612319;0.999948177948768;0.999993889771409;0.9999992795849043;0.9999999150612068;0.9999999899855033;0.9999999989221844;0.9999999998729228;0.9999999999850173;0.9999999999982334;0.9999999999998099
pilot,34906,no_dyad,false,false,false,0,0,0.0,0.0,0.5,0,0,0,0,0,0,0.0285949041986198,0.0285949041986198,0.0285949041986198,0,0,false,0,0.06000000000000001,0.06000000000000001,0,0,false,true,0,0,18,0.9999999999217837,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198;0.0285949041986198,0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001;0.06000000000000001
