seed,strategy,episode,regime,correct,samples,first_channel,posterior_confidence,estimated_reliability_1,estimated_reliability_2,estimated_reliability_3,surprise
8601,efe,76,before,true,1,1,0.7524409447410034,0.8798880024578108,0.501,0.5016829331757717,0.14006010279856698
8601,efe,77,before,true,1,1,0.7597760049156217,0.883333975068861,0.501,0.501658951566826,0.13585559761114985
8601,efe,78,before,true,1,1,0.766667950137722,0.8865775185808337,0.501,0.5016352939472485,0.1318153991888863
8601,efe,79,before,false,1,1,0.7731550371616673,0.8557424951402716,0.501,0.5016119564430581,0.29768404733641163
8601,efe,80,before,true,1,1,0.7114849902805431,0.859823007783251,0.501,0.5015889352122703,0.2640914541519601
8601,efe,81,before,true,1,1,0.7196460155665021,0.8636820115420971,0.501,0.5015662264450643,0.23699003189576492
8601,efe,82,before,true,1,1,0.7273640230841942,0.8673366601877383,0.501,0.5015438263639312,0.21500046574533316
8601,efe,83,before,true,1,1,0.7346733203754765,0.870802381947165,0.501,0.5015217312238085,0.19704312100301108
8601,efe,84,before,true,1,1,0.7416047638943299,0.8740930911764323,0.501,0.5014999373121976,0.18227249207292118
8601,efe,85,before,true,1,1,0.7481861823528646,0.8772213696204096,0.501,0.5014784409492666,0.17002602628432611
8601,efe,86,before,true,1,1,0.7544427392408193,0.8801986222381292,0.501,0.5014572384879383,0.15978416674982218
8601,efe,87,before,true,1,1,0.7603972444762583,0.8830352116623641,0.501,0.5014363263139643,0.15113915163736116
8601,efe,88,before,true,1,1,0.7660704233247282,0.8857405746348678,0.501,0.5014157008459836,0.1437706481224036
8601,efe,89,before,true,1,1,0.7714811492697355,0.8883233231745288,0.501,0.5013953585355708,0.13742672133735184
8601,efe,90,before,true,1,1,0.7766466463490576,0.8907913327639632,0.501,0.501375295867268,0.13190896796263665
8601,efe,91,before,true,1,1,0.7815826655279263,0.8931518194572284,0.501,0.501355509358607,0.1270609010821044
8601,efe,92,before,true,1,1,0.7863036389144569,0.8954114074991625,0.501,0.5013359955601172,0.1227588734520573
8601,efe,93,before,true,1,1,0.790822814998325,0.8975761887911472,0.501,0.5013167510553234,0.11890498281234996
8601,efe,94,before,true,1,1,0.7951523775822944,0.8996517753277169,0.501,0.5012977724607302,0.1154215249775077
8601,efe,95,before,true,1,1,0.7993035506554338,0.9016433455546451,0.501,0.5012790564257982,0.11224665573728859
8601,efe,96,before,false,1,1,0.8032866911092902,0.8778030592447278,0.501,0.501260599632907,0.2857737859887124
8601,efe,97,before,true,1,1,0.7556061184894556,0.8803350482724829,0.501,0.5012423987973094,0.24991705994423877
8601,efe,98,before,true,1,1,0.7606700965449658,0.8827696267247949,0.501,0.501224450667075,0.22139105888171443
8601,efe,99,before,true,1,1,0.7655392534495897,0.8851120473871826,0.501,0.5012067520230256,0.1986044612057229
8601,efe,100,before,true,1,1,0.7702240947743653,0.8873671930457926,0.501,0.5011892996786594,0.1803148812207016
8601,efe,101,after,false,1,1,0.7747343860915852,0.8264508673088337,0.501,0.501,0.15108256359309413
8601,efe,102,after,true,1,1,0.6529017346176673,0.8336232712059138,0.501,0.501,0.1562357615755282
8601,efe,103,after,false,1,1,0.6672465424118277,0.7419129998497982,0.501,0.501,0.13727399592789713
8601,efe,104,after,true,1,1,0.4838259996995964,0.7605505707252725,0.501,0.501,0.1641174423849599
8601,efe,105,after,false,1,1,0.5211011414505451,0.7048416772152433,0.501,0.501,0.29506679791499796
8601,efe,106,after,false,1,1,0.40968335443048653,0.6174832349463951,0.501,0.501,0.17325949786371206
8601,efe,107,after,true,1,2,0.0020000000000000018,0.6166803831467846,0.600022568524131,0.501,0.2449224083336954
8601,efe,108,after,true,1,3,0.0020000000000000018,0.5742127388706761,0.5498936624102039,0.5505407064358216,0.13536876532512712
8601,efe,109,after,true,1,1,0.14842547774135229,0.6336650710855672,0.5492189520321322,0.5498590401679149,0.19942177073729456
8601,efe,110,after,true,1,1,0.2673301421711345,0.6782281482822983,0.5485523811938599,0.5491855491781825,0.23639326527109192
8601,efe,111,after,false,1,1,0.35645629656459654,0.5657275993234145,0.5227512309210257,0.5230796877768036,0.14998595699638287
8601,efe,112,after,true,1,2,0.04550246184205142,0.5650922832668525,0.6144809845347061,0.522749420425983,0.22205548632172517
8601,efe,113,after,false,1,1,0.13018456653370492,0.501,0.6131524030272234,0.52242365433761,0.2973844208162646
8601,efe,114,after,true,1,1,0.0020000000000000018,0.5306957801299926,0.5573854535712204,0.5101967369947671,0.15378293170650886
8601,efe,115,after,false,1,2,0.11477090714244076,0.5303798252614702,0.501,0.5100468937399419,0.2424075608865216
8601,efe,116,after,true,1,1,0.06075965052294041,0.59915628305209,0.501,0.5098992074517589,0.2924634558709517
8601,efe,117,after,true,1,3,0.019798414903517747,0.5570297926103189,0.501,0.5541457615442562,0.15118906181957145
8601,efe,118,after,true,1,1,0.11405958522063786,0.6276600721211599,0.501,0.5534204214859102,0.21552503795473632
8601,efe,119,after,true,1,1,0.25532014424231986,0.6783814031452461,0.501,0.5527036484706017,0.25029655047559285
8601,efe,120,after,false,1,1,0.3567628062904922,0.5585762802953657,0.501,0.5248185868519095,0.15486548902701305
8601,efe,121,after,true,1,3,0.04963717370381904,0.5579740521679074,0.501,0.6158089017959899,0.2254128830030877
8601,efe,122,after,true,1,1,0.11594810433581482,0.622386606569926,0.501,0.614469522028547,0.27319950702468676
8601,efe,123,after,true,1,3,0.22893904405709398,0.6213013447776846,0.501,0.6758404860344845,0.2982045800565103
8601,efe,124,after,true,1,3,0.3516809720689691,0.5696117317657656,0.501,0.6304357291834273,0.1369317814048532
8601,efe,125,after,true,1,3,0.26087145836685455,0.5688097172271183,0.501,0.6870395700220372,0.18843032207502758
8601,efe,126,after,true,1,3,0.3740791400440744,0.5680141754159829,0.501,0.7280653576440198,0.21621545642596043
8601,efe,127,after,true,1,3,0.4561307152880396,0.567225118047791,0.501,0.7591629813034322,0.22888581450973436
8601,efe,128,after,false,1,3,0.5183259626068644,0.5340989821040769,0.501,0.6146548577169298,0.15530923107472808
8601,efe,129,after,true,1,1,0.06819796420815383,0.6182585952049192,0.501,0.6135668110814216,0.22373919042931417
8601,efe,130,after,true,1,3,0.22713362216284327,0.6169659012867642,0.501,0.6656567207505155,0.2597702825018804
8601,efe,131,after,true,1,3,0.33131344150103104,0.6156821142772299,0.501,0.7050335228385418,0.27647843246144765
8601,efe,132,after,true,1,3,0.41006704567708363,0.6144072875390566,0.501,0.735842059501644,0.2808768706698248
8601,efe,133,after,false,1,3,0.4716841190032881,0.5595005165042495,0.501,0.6088581838122332,0.17128215373130448
8601,efe,134,after,true,1,2,0.0020000000000000018,0.5587295707084098,0.5989088060457946,0.6078837135457464,0.2433800799104175
8601,efe,135,after,true,1,1,0.11745914141681957,0.636603041836861,0.5977232298208537,0.6069120898529395,0.28708370997089994
8601,efe,136,after,false,1,1,0.273206083673722,0.5223198895865143,0.5487707791554706,0.5609478053897815,0.16364510723084613
8601,efe,137,after,true,1,3,0.12189561077956301,0.5220599071668188,0.5481115734023676,0.6316029188036035,0.22439051112441033
8601,efe,138,after,true,1,3,0.26320583760720706,0.5218020888232827,0.5474603115363809,0.68216527436768,0.2563553508680311
8601,efe,139,after,true,1,3,0.3643305487353601,0.5215464367252839,0.5468169238667501,0.7201350056404852,0.27022030535533703
8601,efe,140,after,true,1,3,0.4402700112809703,0.5212929525152689,0.5461813406008545,0.7496924882485448,0.27270437994064256
8601,efe,141,after,true,1,3,0.4993849764970897,0.5210416373169822,0.545553491867927,0.7733521059909549,0.26814548225761853
8601,efe,142,after,true,1,3,0.5467042119819099,0.5207924917438377,0.5449333077421584,0.7927169837242347,0.2593820678808996
8601,efe,143,after,false,1,3,0.5854339674484694,0.5104406047582604,0.5209965033529647,0.6580465180068027,0.16936040815534303
8601,efe,144,after,true,1,3,0.3160930360136054,0.5103003365650941,0.5206949549253037,0.6974524300782532,0.20761139974258064
8601,efe,145,after,true,1,3,0.3949048601565064,0.5101617359295371,0.5203975474945567,0.7284752992592171,0.2288087323410964
8601,efe,146,after,true,1,3,0.4569505985184341,0.5100247888392789,0.5201042296157166,0.7535304133024462,0.2385308832942029
8601,efe,147,after,true,1,3,0.5070608266048924,0.5098894812411586,0.519814950327544,0.7741865186487602,0.24060563739941168
8601,efe,148,after,true,1,3,0.5483730372975204,0.5097557990464702,0.5195296591526581,0.7915068241695054,0.23767778504624418
8601,efe,149,after,true,1,3,0.5830136483390107,0.5096237281361436,0.5192483060974573,0.806237458886328,0.23157872986446787
8601,efe,150,after,true,1,3,0.6124749177726561,0.5094932543657991,0.518970841651874,0.8189174737067926,0.22357419140522683
8601,efe,151,after,false,1,3,0.6378349474135852,0.5044459218686246,0.5085954590370658,0.696444146189877,0.15940893818174678
8601,efe,152,after,true,1,3,0.3928882923797541,0.5043821934494448,0.5084687718313627,0.7264126673815071,0.191418089461014
8601,efe,153,after,false,1,3,0.45282533476301423,0.5019916301846652,0.5037905243356398,0.6075543992789668,0.13896323387619322
8601,efe,154,after,true,1,3,0.21510879855793363,0.5019623495909751,0.5037341029366633,0.6561219725751936,0.1949337031329451
8601,efe,155,after,false,1,3,0.3122439451503871,0.5019334908703617,0.503678514961171,0.5812496262067698,0.2961338740928913
8601,efe,156,after,false,1,1,0.0038669817407233076,0.501,0.5016373955776235,0.5519079153682281,0.15363158957799372
8601,efe,157,after,true,1,2,0.003274791155247092,0.501,0.6010257508773323,0.5514001961063881,0.22947779833267257
8601,efe,158,after,true,1,1,0.0020000000000000018,0.5521099557860853,0.5998129828647619,0.5508948053673817,0.2887726826994846
8601,efe,159,after,true,1,3,0.10178961073476334,0.5271639706045983,0.5497763017555696,0.5673863818599845,0.14587042496307953
8601,efe,160,after,true,1,3,0.13477276371996894,0.5268128807859266,0.549103008344561,0.6347601521038678,0.20911984534178812
8601,efe,161,after,true,1,3,0.26952030420773565,0.526465608096604,0.5484378419600059,0.6835139438775806,0.2437474546492549
8601,efe,162,after,true,1,3,0.36702788775516115,0.5261221296398093,0.5477807309385604,0.7204258724503048,0.2600828847589397
8601,efe,163,after,true,1,3,0.4408517449006095,0.5257824221591199,0.5471316035243637,0.749340192877379,0.2647252866960779
8601,efe,164,after,true,1,3,0.4986803857547579,0.5254464620540622,0.5464903878930935,0.7725996778215877,0.26199123590237694
8601,efe,165,after,true,1,3,0.5451993556431753,0.5251142253954476,0.545857012175399,0.7917134640839035,0.2547395803169974
8601,efe,166,after,true,1,3,0.5834269281678071,0.524785687940486,0.5452314044797142,0.8076975560984037,0.2448720201379957
8601,efe,167,after,true,1,3,0.6153951121968073,0.5244608251476729,0.5446134929144589,0.8212610369626908,0.2336504276928773
8601,efe,168,after,true,1,3,0.6425220739253816,0.5241396121914504,0.5440032056096311,0.8329138265038102,0.22190422101422647
8601,efe,169,after,true,1,3,0.6658276530076204,0.5238220239766332,0.5434004707377978,0.8430320183137167,0.21016882163476683
8601,efe,170,after,true,1,3,0.6860640366274333,0.5235080351525986,0.5428052165344892,0.8518990793040205,0.1987794938717722
8601,efe,171,after,true,1,3,0.7037981586080411,0.5231976201272396,0.5422173713180037,0.8597327116858792,0.18793559369694024
8601,efe,172,after,true,1,3,0.7194654233717583,0.5228907530806761,0.54163686350863,0.8667028793648179,0.17774483997984555
8601,efe,173,after,true,1,3,0.7334057587296359,0.5225874079787218,0.5410636216472915,0.8729442131560631,0.168253919064587
8601,efe,174,after,true,1,3,0.7458884263121262,0.5222875585861073,0.5404975744136234,0.8785647387867125,0.15946965028507112
8601,efe,175,after,true,1,3,0.757129477573425,0.5219911784794551,0.5399386506434866,0.88365213950253,0.15137358890115285
8601,efe,176,after,true,1,3,0.7673042790050599,0.5216982410600077,0.5393867793459267,0.8882783292154468,0.14393204721572195
8601,efe,177,after,false,1,3,0.7765566584308936,0.510257077334582,0.5182592756393687,0.779455915094315,0.13834398751515384
8601,efe,178,after,true,1,3,0.55891183018863,0.5101112478867958,0.5179952474231065,0.7957517479051893,0.15674864087525897
8601,efe,179,after,false,1,3,0.5915034958103786,0.5099673791764059,0.5177348964392012,0.7349398481746712,0.29701391360159324
8601,efe,180,after,true,1,3,0.46987969634934235,0.5098254480252518,0.5174781755155138,0.7525679101834627,0.29021837614237006
8601,efe,181,after,true,1,3,0.5051358203669254,0.5096854314386486,0.5172250379685351,0.7679678405348301,0.28104212418146524
8601,efe,182,after,true,1,3,0.5359356810696603,0.5095473066066619,0.5169754376017913,0.7815355142069635,0.27049705874289215
8601,efe,183,after,true,1,3,0.5630710284139271,0.5094110509052738,0.5167293287041348,0.7935782704413094,0.2592860253054793
8601,efe,184,after,true,1,3,0.5871565408826187,0.5092766418974504,0.5164866660479251,0.8043383530490031,0.2478900759342977
8601,efe,185,after,true,1,3,0.6086767060980063,0.5091440573341065,0.5162474048871049,0.814009278085623,0.23663144728624175
8601,efe,186,after,true,1,3,0.6280185561712459,0.5090132751549767,0.5160115009551707,0.8227474993785451,0.22571912734416608
8601,efe,187,after,true,1,3,0.6454949987570902,0.5088842734893898,0.515778910463052,0.8306808758816642,0.2152818601867082
8601,efe,188,after,true,1,3,0.6613617517633283,0.5087570306569537,0.5155495900968922,0.8379149190901451,0.2053920462295976
8601,efe,189,after,true,1,3,0.6758298381802903,0.5086315251681508,0.5153234970157438,0.8445374711053006,0.19608302305033368
8601,efe,190,after,true,1,3,0.6890749422106013,0.5085077357248486,0.5151005888491774,0.8506222547918068,0.18736152422798433
8601,efe,191,after,true,1,3,0.7012445095836135,0.5083856412207266,0.5148808236948099,0.8562316010395522,0.17921662244933667
8601,efe,192,after,true,1,3,0.7124632020791044,0.5082652207416212,0.5146641601157552,0.8614185673830528,0.1716261095374323
8601,efe,193,after,true,1,3,0.7228371347661056,0.5081464535657945,0.5144505571380014,0.8662286007645815,0.16456100991695374
8601,efe,194,after,true,1,3,0.732457201529163,0.5080293191641257,0.5142399742477174,0.8707008549119846,0.1579887375700097
8601,efe,195,after,false,1,3,0.7414017098239691,0.5036430227224947,0.5064136002266014,0.7822126947013383,0.1415642221477544
8601,efe,196,after,true,1,3,0.5644253894026765,0.503589389407873,0.5063186124080737,0.7959594700070933,0.15860699079542295
8601,efe,197,after,true,1,3,0.5919189400141867,0.5035365310097332,0.5062250136459193,0.8080151648774655,0.1688726919813599
8601,efe,198,after,true,1,3,0.616030329754931,0.503484436761234,0.5061327841493267,0.8186725975912911,0.17422344836708306
8601,efe,199,after,true,1,3,0.6373451951825821,0.5034330960325574,0.5060419043940917,0.8281606729790802,0.17604765699373362
8601,efe,200,after,true,1,3,0.6563213459581605,0.5033824983295385,0.5059523551194823,0.836660918166972,0.17537814763509227
8601,random,1,before,true,1,3,0.0020000000000000018,0.501,0.501,0.6,0.10977999999999999
8601,random,2,before,true,1,3,0.19999999999999996,0.501,0.501,0.6658312447786132,0.17389319438314943
8601,random,3,before,false,1,3,0.33166248955722644,0.501,0.501,0.5686695973171249,0.28175199372750903
8601,random,4,before,true,1,1,0.0020000000000000018,0.550561797752809,0.501,0.5398692257538291,0.14829594979835567
8601,random,5,before,true,1,2,0.0020000000000000018,0.5498790299893096,0.6,0.539417044606168,0.2254508408427174
8601,random,6,before,true,1,2,0.19999999999999996,0.5492044726805232,0.6658312447786132,0.5389683504210155,0.264116450240469
8601,random,7,before,false,2,3,0.39927837145315137,0.5230740931671211,0.5403248824251896,0.501,0.15223771311557305
8601,random,8,before,true,1,2,0.08064976485037922,0.5227437254948453,0.6127912245789234,0.501,0.21997418656430456
8601,random,9,before,true,1,1,0.04548745098969054,0.6144772536252764,0.6117127865630547,0.501,0.2766479350912695
8601,random,10,before,true,1,3,0.0020000000000000018,0.5581550974817169,0.5620404214793138,0.5342609142970741,0.14650442521703558
8601,random,11,before,true,1,1,0.11631019496343376,0.6375878045664778,0.561294949289068,0.5338390248707581,0.21164921713730447
8601,random,12,before,true,1,1,0.2751756091329556,0.6921087194719855,0.5605562302230499,0.5334212083485917,0.24514753548222407
8601,random,13,before,true,1,2,0.1211124604460998,0.6903239755366607,0.6336321721190804,0.5330074530637171,0.28805374132185746
8601,random,14,before,true,1,2,0.2672643442381608,0.6070471491865135,0.6086844323482821,0.516206558054589,0.1375110376946784
8601,random,15,before,false,1,2,0.21736886469656413,0.6057811490620588,0.5110428105556799,0.5159840215497523,0.24089853185837623
8601,random,16,before,true,1,1,0.21156229812411764,0.6698157573684402,0.5109370726045058,0.5157642619348686,0.2749051043404134
8601,random,17,before,true,2,3,0.3114378928381265,0.6269954331723238,0.5060700475315314,0.501,0.1384390916522604
8601,random,18,before,false,1,2,0.012140095063062795,0.6255689019877663,0.501,0.501,0.21930184297148614
8601,random,19,before,true,1,1,0.25113780397553254,0.6836101412742649,0.501,0.501,0.2537417640172891
8601,random,20,before,true,1,1,0.3672202825485298,0.7255196236084339,0.501,0.501,0.26790987824028284
8601,random,21,before,true,1,3,0.0020000000000000018,0.6334807348414996,0.501,0.5302840664202426,0.14343736726233927
8601,random,22,before,true,1,2,0.0020000000000000018,0.6320071361048248,0.5514956296664072,0.529897324722286,0.22166114646462462
8601,random,23,before,true,1,1,0.2640142722096497,0.6881512123745269,0.550964296946861,0.5295146687529984,0.2541760117574513
8601,random,24,before,true,1,1,0.37630242474905384,0.7288931162203433,0.5504359729219527,0.5291360771200825,0.2672534739227248
8601,random,25,before,true,1,1,0.4577862324406865,0.7598032331088539,0.5499106919331775,0.5287615279647587,0.2685136155949584
8601,random,26,before,true,1,2,0.09982138386635508,0.6620322338440698,0.5673827801359418,0.5138512302515442,0.1388588188374119
8601,random,27,before,true,2,3,0.29904666365441357,0.7096803426058974,0.5666070940072299,0.501,0.2021702618198002
8601,random,28,before,true,2,3,0.4210075771597206,0.7450808207694594,0.565837653207385,0.5104002832547485,0.24472012345603433
8601,random,29,before,true,1,1,0.4901616415389187,0.7724153659598108,0.5650744694298989,0.5103002473414571,0.24737931017384884
8601,random,30,before,true,2,2,0.6302865897287065,0.7941565242369456,0.6350637619320992,0.510200637588856,0.2661215185923794
8601,random,31,before,true,1,1,0.5883130484738912,0.8118599467578104,0.6337409064766119,0.5101014625825364,0.2532635385223074
8601,random,32,before,true,1,1,0.6237198935156207,0.8265533461737576,0.6324241528487853,0.5100027307344492,0.23932727304440232
8601,random,33,before,true,1,1,0.6531066923475153,0.8389429386849306,0.6311136082647285,0.5099044502807746,0.2252110564880188
8601,random,34,before,false,1,2,0.262227216529457,0.7413099670516301,0.5237386235704634,0.5054337901278795,0.14140020920181146
8601,random,35,before,true,1,1,0.4826199341032602,0.7694601953073251,0.5234720886744381,0.5053675212138906,0.16761897636812106
8601,random,36,before,false,1,1,0.5389203906146502,0.6876679465753788,0.5232075485338066,0.505301876408934,0.29961070257330547
8601,random,37,before,true,1,1,0.37533589315075755,0.6476668550640331,0.5119395334209066,0.5026193611625099,0.13620131188893841
8601,random,38,before,false,1,2,0.02387906684181318,0.6463810196557557,0.501,0.502583606411687,0.21882929408991042
